"campaignid","sample","family","genus","species","length","number","range"
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","porosus",74.71392,1,1236.04382
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","porosus",56.29871,1,1361.08948
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","porosus",79.33183,1,1210.55509
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","porosus",92.46632,1,1177.14678
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","porosus",64.5219,1,1281.15958
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Rhinidae","Rhynchobatus","australiae",1225.67139,1,1772.02397
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","emeryii",277.25155,1,1348.54346
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Nemipteridae","Pentapodus","emeryii",275.58575,1,2543.25653
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lutjanidae","Symphorus","nematophorus",620.15742,1,4637.4939
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Balistidae","Pseudobalistes","fuscus",290.16214,1,4026.08235
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Mullidae","Parupeneus","heptacanthus",267.91982,1,1880.10931
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Mullidae","Parupeneus","heptacanthus",198.35577,1,1854.98711
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lethrinidae","Lethrinus","nebulosus",513.60347,1,3286.02796
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lethrinidae","Lethrinus","ravus",179.5536,1,1758.45096
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lethrinidae","Lethrinus","ravus",182.6328,1,1329.56789
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lethrinidae","Lethrinus","ravus",168.72605,1,1573.18105
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lethrinidae","Lethrinus","ravus",140.85814,1,2239.83251
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Lethrinidae","Lethrinus","ravus",225.97493,1,1889.44862
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Labridae","Labroides","dimidiatus",53.08609,1,1165.71033
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Lethrinidae","Lethrinus","olivaceus",685.52354,1,6879.4796
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Lutjanidae","Symphorus","nematophorus",565.91861,1,2611.56942
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Haemulidae","Diagramma","pictum labiosum",472.82512,1,6312.95351
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",580.3176,1,2547.49876
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",638.92608,1,2457.43899
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",597.94343,1,3392.3137
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",551.84858,1,2837.64338
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",561.62818,1,2417.00188
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",578.98913,1,2500.42702
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",515.39549,1,2668.47478
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",562.00653,1,2123.39358
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",572.95619,1,2814.55401
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",588.1456,1,2990.08408
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Gnathanodon","speciosus",557.0015,1,2957.47266
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","caeruleopinnatus",297.15361,1,1755.91651
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","caeruleopinnatus",275.91445,1,1713.61613
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Lethrinidae","Lethrinus","nebulosus",497.46772,1,4466.77295
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","gymnostethus",327.72847,1,2167.90996
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","gymnostethus",374.31072,1,2002.38646
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","gymnostethus",351.0047,1,1935.51562
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","gymnostethus",262.20217,1,1821.70597
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carangidae","Carangoides","gymnostethus",362.99702,1,1782.42924
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Lethrinidae","Gymnocranius","grandoculis",445.04655,1,3314.03098
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Oxycheilinus","bimaculatus",50.0671,1,1715.27908
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Tetraodontidae","Canthigaster","axiologus",53.20689,1,1191.24489
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Tetraodontidae","Canthigaster","axiologus",78.17649,1,1347.75879
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Leptojulis","cyanopleura",110.14956,1,2509.59293
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Choerodon","cauteroma",311.02411,1,3025.99304
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Lethrinidae","Lethrinus","ravus",233.20445,1,1500.41021
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Lethrinidae","Lethrinus","rubrioperculatus",330.81686,1,1297.76687
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Labroides","dimidiatus",72.79655,1,1393.16279
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Pinguipedidae","Parapercis","nebulosa",53.44322,1,1554.62133
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Lethrinidae","Lethrinus","microdon",510.0651,1,2088.05064
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Carangidae","Carangoides","caeruleopinnatus",260.16665,1,943.6325
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Tetraodontidae","Lagocephalus","sceleratus",636.37837,1,1402.17444
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Balistidae","Sufflamen","fraenatum",210.85441,1,2885.98332
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Mullidae","Parupeneus","indicus",354.56972,1,2128.37332
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Cirrhilabrus","temminckii",50.72042,1,1879.18901
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Cirrhilabrus","temminckii",45.75228,1,1821.61239
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Cirrhilabrus","temminckii",43.61029,1,1748.14614
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Coris","caudimacula",89.51296,1,1773.52893
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Coris","caudimacula",109.95511,1,1618.01549
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Gobiidae","Unknown","sp1",42.98595,1,1496.81519
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Gobiidae","Unknown","sp1",66.92018,1,1392.82559
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Labridae","Coris","caudimacula",73.04233,1,1803.77689
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Echeneidae","Echeneis","naucrates",270.32794,1,1364.65656
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Echeneidae","Echeneis","naucrates",191.9801,1,1254.83324
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Carangidae","Carangoides","fulvoguttatus",336.66483,1,2265.38782
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Serranidae","Epinephelus","bilobatus",297.73225,1,3271.42649
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Ginglymostomatidae","Nebrius","ferrugineus",1907.11469,1,2467.83341
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Lutjanidae","Aprion","virescens",673.4194,1,4042.95815
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Ulua","mentalis",765.80683,1,6207.58199
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Ulua","mentalis",746.64186,1,5706.29657
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Ulua","mentalis",807.79364,1,5841.5455
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Caranx","ignobilis",964.24508,1,4235.15606
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carcharhinidae","Triaenodon","obesus",926.82416,1,2602.84666
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",86.32427,1,1689.35423
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",93.29551,1,843.20484
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",70.12636,1,1115.20561
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",71.29096,1,1742.09277
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",79.02977,1,2065.73908
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",77.49834,1,1734.73138
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",64.53944,1,1516.5865
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Lutjanus","lemniscatus",386.95756,1,2861.42852
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","indicus",307.13652,1,2363.09176
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","cyclostomus",210.04462,1,2255.14251
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","indicus",308.58894,1,2682.9495
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Chaetodontidae","Chaetodon","auriga",192.27011,1,2882.27214
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Zanclidae","Zanclus","cornutus",173.79694,1,2595.90359
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","grammoptilus",260.27217,1,4661.58732
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","dussumieri",344.55866,1,4870.98775
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",280.73353,1,1799.48742
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",280.86854,1,2140.13114
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",286.44922,1,2176.10589
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",268.56438,1,2175.46638
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",270.90406,1,2115.95487
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",262.99455,1,2200.04009
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",284.25936,1,1888.72478
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",254.42364,1,1908.88237
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",257.673,1,1928.70143
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",275.07412,1,2439.82652
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",269.57156,1,2152.65341
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",260.52403,1,2535.49938
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",276.34101,1,1980.84665
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",279.80757,1,2350.41472
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",267.52162,1,2446.1132
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",228.40014,1,2011.19139
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",105.68323,1,1251.37335
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",248.66821,1,2046.54945
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",231.32792,1,2032.22351
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",236.71311,1,2186.54091
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",220.50918,1,1992.99354
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",242.58848,1,1985.77903
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",250.59985,1,2028.22985
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",253.31387,1,2113.84725
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",192.25192,1,1924.55526
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","olivaceus",206.12388,1,2169.98908
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","olivaceus",185.58599,1,2311.11444
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pinguipedidae","Parapercis","xanthozona",167.74009,1,2008.32396
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Siganidae","Siganus","punctatissimus",295.70337,1,2785.30574
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacanthidae","Pomacanthus","sexstriatus",323.79665,1,3386.06904
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","caeruleopinnatus",232.60617,1,2098.29353
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","caeruleopinnatus",225.89455,1,1708.35816
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carcharhinidae","Carcharhinus","amblyrhynchos",1189.55355,1,8114.08783
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Chromis","weberi",86.03322,1,2696.46352
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Chromis","weberi",75.97322,1,3055.54764
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Lutjanus","vitta",292.18106,1,1267.36549
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Scolopsis","monogramma",277.1958,1,3085.72839
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Scolopsis","monogramma",243.20789,1,2867.20869
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Lutjanus","carponotatus",338.59457,1,2569.98209
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Choerodon","schoenleinii",405.17167,1,3604.87697
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","multifasciatus",145.81978,1,2022.73147
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Balistidae","Sufflamen","fraenatum",274.70699,1,4215.09632
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Balistidae","Sufflamen","fraenatum",226.975,1,2854.43019
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacanthidae","Pomacanthus","imperator",212.13089,1,5474.15427
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","sp3",296.51985,1,3163.90722
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","sp3",262.94276,1,3351.83803
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Balistidae","Sufflamen","chrysopterum",151.6032,1,2064.95198
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Balistidae","Sufflamen","chrysopterum",195.64111,1,3524.64503
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","ravus",237.14771,1,1479.73925
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","ravus",249.60736,1,1578.81323
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","fulvoguttatus",465.48737,1,2181.58662
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","fulvoguttatus",283.516,1,1852.81392
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","fulvoguttatus",296.59965,1,1885.86903
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","fulvoguttatus",297.96777,1,1978.30644
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","atkinsoni",248.47117,1,1291.24606
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","atkinsoni",247.1944,1,1471.51118
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","atkinsoni",273.06702,1,1141.04524
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","atkinsoni",277.47741,1,1390.18029
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","atkinsoni",275.58757,1,1326.68222
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","nebulosus",599.516,1,2938.23297
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Pentapodus","emeryii",197.86992,1,1863.99913
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Pentapodus","emeryii",228.87462,1,1981.54316
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Pentapodus","emeryii",272.59085,1,865.01078
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Pentapodus","emeryii",252.32968,1,1193.09392
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",51.8883,1,1953.76056
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",47.23103,1,1818.89041
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",56.95362,1,1865.89277
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",47.95725,1,1540.57498
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",53.24294,1,1232.82581
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",58.84243,1,1692.30061
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",52.44893,1,2146.26311
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",43.36832,1,1142.50199
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",46.1761,1,1939.7561
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",48.99164,1,2025.24319
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",47.34607,1,1210.65859
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Bodianus","bilunulatus",210.18539,1,2941.3624
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Bodianus","bilunulatus",278.3645,1,2159.12233
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Bodianus","bilunulatus",194.84748,1,1800.36563
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","ghobban",503.5995,1,3616.58515
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","ghobban",528.28026,1,3082.73188
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Aprion","virescens",813.9137,1,5731.82191
"2015-01_Montebello.transect_stereoBRUVs","NCB718","Pinguipedidae","Parapercis","xanthozona",79.22862,1,1183.5704
