"sample","filename","period","periodtime","family","genus","species","comment","maxn","project","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"NCB629","NCB629_L24.avi","Analysis","15.39667","Siganidae","Siganus","argenteus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"NCB629","NCB629_L24.avi","Analysis","12.14733","Zanclidae","Zanclus","cornutus",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","21.01133","Carangidae","Carangoides","caeruleopinnatus",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","50.62467","Carangidae","Carangoides","gymnostethus",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","16.80333","Carangidae","Gnathanodon","speciosus",NA,16,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","9.72733","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","11.034","Haemulidae","Diagramma","labiosum",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","53.42267","Hydrophiidae","Aipysurus","laevis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","53.926","Lethrinidae","Gymnocranius","grandoculis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","25.10933","Lethrinidae","Lethrinus","nebulosus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","20.432","Lethrinidae","Lethrinus","olivaceus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","8.248","Lutjanidae","Symphorus","nematophorus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB630","NCB630_L25.avi","Analysis","46.88267","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.318","115.29277","20150117","14:29:00","Montebello","Fished",NA,"49.2","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","10.81635","Balistidae","Abalistes","stellatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","12.0919","Carangidae","Carangoides","gymnostethus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","50.41091","Carangidae","Caranx","ignobilis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","2.9911","Gobiidae","Unknown","sp10",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","3.61665","Labridae","Iniistius","pavo",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","6.36497","Nemipteridae","Nemipterus","spp",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","18.11965","Scombridae","Scomberomorus","spp",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB631","NCB631_L26.avi","Analysis","40.61873","Tetraodontidae","Lagocephalus","sceleratus",NA,7,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.314","115.28227","20150117","14:34:00","Montebello","Fished",NA,"53","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","13.87606","Carangidae","Carangoides","fulvoguttatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","21.72019","Carangidae","Carangoides","gymnostethus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","12.45217","Haemulidae","Diagramma","labiosum",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","12.88078","Lethrinidae","Gymnocranius","grandoculis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","19.05353","Lethrinidae","Lethrinus","nebulosus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","13.36856","Lethrinidae","Lethrinus","olivaceus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","8.71191","Lutjanidae","Lutjanus","erythropterus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","2.79499","Lutjanidae","Lutjanus","malabaricus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","5.08359","Lutjanidae","Lutjanus","sebae",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","21.74686","Scaridae","Scarus","ghobban",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","10.7794","Serranidae","Epinephelus","multinotatus",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB632","NCB632_L27.avi","Analysis","19.5627","Serranidae","Plectropomus","spp",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.31","115.26797","20150117","14:40:00","Montebello","Fished",NA,"57.4","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","46.7012","Carangidae","Carangoides","fulvoguttatus",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","13.87439","Carangidae","Carangoides","gymnostethus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","10.41413","Congridae","Heteroconger","sp10",NA,21,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","46.58842","Echeneidae","Echeneis","naucrates",NA,4,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","19.28715","Nemipteridae","Nemipterus","spp",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","46.4162","Rhynchobatidae","Rhynchobatus","australiae",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","11.93356","Sphyraenidae","Sphyraena","barracuda",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","37.16485","Tetraodontidae","Feroxodon","multistriatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB633","NCB633_L28.avi","Analysis","59.08171","Tetraodontidae","Lagocephalus","sceleratus",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.305","115.24854","20150117","14:47:00","Montebello","Fished",NA,"57","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","24.4824","Acanthuridae","Acanthurus","grammoptilus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","4.17137","Acanthuridae","Acanthurus","mata",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","5.36776","Acanthuridae","Acanthurus","olivaceus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","19.46964","Acanthuridae","Ctenochaetus","striatus",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","32.30209","Acanthuridae","Naso","lituratus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","15.56327","Balistidae","Balistapus","undulatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","2.89916","Balistidae","Melichthys","vidua",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","6.76247","Balistidae","Sufflamen","chrysopterum",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","41.52289","Caesionidae","Caesio","cuning",NA,29,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","5.10387","Carangidae","Carangoides","caeruleopinnatus",NA,4,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","1.7011","Carangidae","Carangoides","fulvoguttatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
"NCB634","NCB634_L29.avi","Analysis","52.5559","Chaetodontidae","Chaetodon","adiergastos",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.298","115.2249","20150117","14:56:00","Montebello","Fished",NA,"37","Emma","Yes","Yes"
