"campaignid","sample","family","genus","species","maxn"
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","grammoptilus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","olivaceus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Balistidae","Sufflamen","chrysopterum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Balistidae","Sufflamen","fraenatum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",17
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","caeruleopinnatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","fulvoguttatus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Caranx","ignobilis",3
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Ulua","mentalis",5
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carcharhinidae","Carcharhinus","amblyrhynchos",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carcharhinidae","Triaenodon","obesus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Chaetodontidae","Chaetodon","auriga",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Chaetodontidae","Heniochus","acuminatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Echeneidae","Echeneis","naucrates",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Ephippidae","Platax","sp10",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Bodianus","bilunulatus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Choerodon","schoenleinii",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Cirrhilabrus","temminckii",10
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Coris","caudimacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","atkinsoni",5
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","nebulosus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lethrinidae","Lethrinus","ravus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Aprion","virescens",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Lutjanus","carponotatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Lutjanus","lemniscatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Lutjanidae","Lutjanus","vitta",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","cyclostomus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","indicus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","multifasciatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","spilurus",10
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Pentapodus","emeryii",5
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Scolopsis","monogramma",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pinguipedidae","Parapercis","xanthozona",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacanthidae","Pomacanthus","imperator",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacanthidae","Pomacanthus","semicirculatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacanthidae","Pomacanthus","sexstriatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Chromis","weberi",4
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",19
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","chameleon",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","ghobban",2
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","sp3",4
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Serranidae","Epinephelus","bilobatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Serranidae","Epinephelus","malabaricus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Siganidae","Siganus","punctatissimus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Tetraodontidae","Feroxodon","multistriatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Zanclidae","Zanclus","cornutus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Carangidae","Carangoides","fulvoguttatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Carangidae","Carangoides","orthogrammus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Chaetodontidae","Heniochus","acuminatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Hydrophiidae","Aipysurus","laevis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Labridae","Cirrhilabrus","temminckii",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Labridae","Coris","caudimacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Labridae","Coris","dorsomacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Labridae","Oxycheilinus","orientalis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lethrinidae","Gymnocranius","grandoculis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lethrinidae","Lethrinus","atkinsoni",3
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lethrinidae","Lethrinus","ravus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lutjanidae","Aprion","virescens",2
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lutjanidae","Symphorus","nematophorus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Microdesmidae","Ptereleotris","monoptera",2
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Mullidae","Parupeneus","indicus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Nemipteridae","Pentapodus","emeryii",2
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Pinguipedidae","Parapercis","xanthozona",1
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Pomacentridae","Amblypomacentrus","breviceps",4
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Acanthuridae","Acanthurus","dussumieri",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Acanthuridae","Acanthurus","mata",3
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Acanthuridae","Ctenochaetus","striatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Balistidae","Sufflamen","chrysopterum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Caesionidae","Caesio","cuning",3
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Carangidae","Alepes","vari",3
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Carangidae","Atule","mate",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Carangidae","Carangoides","fulvoguttatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Carangidae","Carangoides","gymnostethus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Carcharhinidae","Carcharhinus","amblyrhynchos",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Chaetodontidae","Chaetodon","auriga",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Chaetodontidae","Heniochus","acuminatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Anampses","lennardi",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Bodianus","axillaris",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Bodianus","bilunulatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Cirrhilabrus","temminckii",24
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Coris","aygula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Coris","caudimacula",6
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Hemigymnus","fasciatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Labroides","dimidiatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Macropharyngodon","negrosensis",4
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Pteragogus","flagellifer",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Thalassoma","lunare",4
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Lethrinidae","Lethrinus","atkinsoni",3
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Lethrinidae","Lethrinus","microdon",4
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Lutjanidae","Lutjanus","lemniscatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Lutjanidae","Lutjanus","vitta",8
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Mullidae","Parupeneus","multifasciatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Mullidae","Parupeneus","pleurostigma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Mullidae","Parupeneus","spilurus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Nemipteridae","Pentapodus","emeryii",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Nemipteridae","Scolopsis","bilineata",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Nemipteridae","Scolopsis","monogramma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pinguipedidae","Parapercis","clathrata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacanthidae","Centropyge","tibicen",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacanthidae","Pomacanthus","imperator",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacanthidae","Pomacanthus","semicirculatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacentridae","Chromis","weberi",6
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacentridae","Pomacentrus","coelestis",49
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacentridae","Pomacentrus","nagasakiensis",4
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacentridae","Pomacentrus","vaiuli",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pseudochromidae","Pseudochromis","fuscus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Scaridae","Scarus","chameleon",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Scaridae","Scarus","rubroviolaceus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Scaridae","Scarus","sp3",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Cephalopholis","urodeta",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Epinephelus","bilobatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Epinephelus","fasciatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Epinephelus","tukula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Plectropomus","spp",2
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Variola","albimarginata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Siganidae","Siganus","punctatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Trichonotidae","Trichonotus","setiger",1
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Zanclidae","Zanclus","cornutus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Acanthuridae","Acanthurus","grammoptilus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Acanthuridae","Acanthurus","olivaceus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Acanthuridae","Ctenochaetus","striatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Acanthuridae","Naso","annulatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Balistidae","Sufflamen","fraenatum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Carangidae","Alepes","vari",34
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Carangidae","Carangoides","fulvoguttatus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Carangidae","Gnathanodon","speciosus",17
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Chaetodontidae","Chaetodon","lineolatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Chaetodontidae","Chaetodon","plebeius",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Echeneidae","Echeneis","naucrates",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Ginglymostomatidae","Nebrius","ferrugineus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Labridae","Bodianus","bilunulatus",5
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Labridae","Halichoeres","nebulosus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Lethrinidae","Lethrinus","atkinsoni",12
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Lethrinidae","Lethrinus","rubrioperculatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Mullidae","Parupeneus","cyclostomus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Mullidae","Parupeneus","indicus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Mullidae","Parupeneus","spilurus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Nemipteridae","Pentapodus","emeryii",9
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Nemipteridae","Scolopsis","monogramma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Pomacanthidae","Chaetodontoplus","personifer",4
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Pomacanthidae","Pomacanthus","semicirculatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Pomacanthidae","Pomacanthus","sexstriatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Pomacentridae","Pomacentrus","coelestis",37
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Scaridae","Chlorurus","microrhinos",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Scaridae","Scarus","ghobban",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Scaridae","Scarus","rubroviolaceus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Scaridae","Scarus","sp3",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Serranidae","Epinephelus","bilobatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Serranidae","Epinephelus","fasciatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Siganidae","Siganus","argenteus",12
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Siganidae","Siganus","punctatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Acanthuridae","Acanthurus","grammoptilus",7
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Acanthuridae","Acanthurus","leucocheilus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Acanthuridae","Acanthurus","olivaceus",11
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Acanthuridae","Acanthurus","xanthopterus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Acanthuridae","Naso","unicornis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Balistidae","Sufflamen","fraenatum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Carangidae","Alepes","vari",46
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Carangidae","Carangoides","caeruleopinnatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Carangidae","Carangoides","fulvoguttatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Carangidae","Carangoides","gymnostethus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Carangidae","Gnathanodon","speciosus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Chaetodontidae","Chaetodon","auriga",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Chaetodontidae","Heniochus","acuminatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Dasyatidae","Taeniurops","meyeni",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Labridae","Bodianus","bilunulatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Labridae","Choerodon","cauteroma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Lethrinidae","Gymnocranius","grandoculis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Lethrinidae","Lethrinus","atkinsoni",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Lethrinidae","Lethrinus","olivaceus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Lethrinidae","Lethrinus","ravus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Lethrinidae","Lethrinus","rubrioperculatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Lutjanidae","Aprion","virescens",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Microdesmidae","Ptereleotris","monoptera",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Monacanthidae","Aluterus","scriptus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Monacanthidae","Cantherhines","pardalis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Mullidae","Parupeneus","cyclostomus",6
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Mullidae","Parupeneus","indicus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Mullidae","Parupeneus","spilurus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Nemipteridae","Pentapodus","emeryii",5
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Nemipteridae","Scolopsis","monogramma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Pomacanthidae","Chaetodontoplus","personifer",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Pomacanthidae","Pomacanthus","semicirculatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Pomacentridae","Pomacentrus","coelestis",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Chlorurus","microrhinos",2
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Hipposcarus","longiceps",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Scarus","frenatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Scarus","ghobban",4
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Scarus","rubroviolaceus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Scarus","schlegeli",3
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scaridae","Scarus","sp3",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Scombridae","Scomberomorus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Serranidae","Epinephelus","rivulatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Serranidae","Plectropomus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Siganidae","Siganus","argenteus",7
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Siganidae","Siganus","punctatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Acanthuridae","Acanthurus","leucocheilus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Balistidae","Pseudobalistes","fuscus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Balistidae","Sufflamen","fraenatum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",51
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Carangoides","fulvoguttatus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carcharhinidae","Carcharhinus","amblyrhynchos",2
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Echeneidae","Echeneis","naucrates",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Fistulariidae","Fistularia","commersonii",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Labridae","Bodianus","bilunulatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Labridae","Coris","caudimacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Gymnocranius","grandoculis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","atkinsoni",3
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","nebulosus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","ravus",1
